sector,project_name,original_cost_cr,revised_cost_cr,anticipated_cost_cr,expenditure_cum_cr,cost_overrun_pct,overrun_flag,overrun_ratio
ROAD TRANSPORT AND HIGHWAYS,IMPROVEMENT AND WIDENING TO 2-LANE WITH EARTHEN PAVED SHOULDER FROM UDAIPUR TO SRIMANTAPUR - [N24001914,195.95,,195.95,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2 LANE WITH PAVED SHOULDER FROM KM 27+150 (GOLAI GAON) TO KM 47+682 (LEDO) ON EXISTING DIBRUGARH TO - [N24002026,643.42,,643.42,64.03,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM - [N24001974,315.56,,315.56,33.31,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 2 LANE WITH HARD SHOULDER FROM DESIGN CHAINAGE KM 283.000 TO KM 325.440 (5- LEGGED J - [N24001475,605.36,,605.36,172.28,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-3 - [N24001832,458.59,,458.59,110.19,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,JAMMU - AKHNOOR SECTION OF NH 144A PKG-3B - [N24001833,198.28,,198.28,42.85,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF (I) CONNECTING ROAD FROM Z-MORH TUNNEL TO ZOJILA TUNNEL AND (II) 14.150 KM LONG BI-D - [N24001256,6808.69,,6808.69,3013.84,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2 LANING FROM MANU-SIMLUNG PKG-2 - [N24001542,456.88,,456.88,90.15,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO- AVANGKHU SECTION OF NH-202K FOR PACKAGE-I (DESIGN CH - [N24001976,430.24,,430.24,23.38,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BILASIPURA-GUWAHATI ROAD PKG-9 - [N24002022,1000.27,,1000.27,192.38,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BILASIPURA-GUWAHATI ROAD PKG-10 - [N24002023,1264.9,,1264.9,245.59,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SILCHAR VAIRENGTE SAIRANG ROAD PKG-1 - [N24002127,1256.9,,1256.9,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 27+701 (SIMEN CHAPORI) TO KM 55+000 (NAG - [N24001973,562.05,,562.05,117.62,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BILASIPURA-GUWAHATI ROAD PKG-8 - [N24002021,1457.59,,1457.59,209.21,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4-L DHUBRI PHULBARI BRIDGE WITH APPROACH ROAD - [N24001326,4997.04,,4997.04,1924.72,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2 LANE WITH PAVED SHOULDER FROM KM 16+900 (BOGAPANI) TO KM 27+150 (GOLAI GAON) ON EXISTING DIBRUGARH - [N24002025,356.65,,356.65,103.86,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,PEREN-DIMAPUR PKG-3 - [N24001912,177.77,,199.02,7.98,,0,0.11953647972098778
ROAD TRANSPORT AND HIGHWAYS,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO- AVANGKHU SECTION OF NH-202K FOR PACKAGE-II (DESIGN C - [N24001977,442.54,,442.54,7.11,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANNING OF BADARPUR BYPASS FROM DESIGN CHAINAGE KM 27+300 AT CROSSING WITH NH-6 - [N24002129,574.26,,574.26,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,AKASH BRIDGE - JESSAMI SECTION PKG-2 - [N24001540,152.11,,152.11,35.66,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF JAMMU-AKHNOOR PKG-1 - [N24001543,245.34,,245.34,37.06,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO- AVANGKHU SECTION OF NH-202K FOR PACKAGE-III (DESIGN - [N24001978,497.18,,497.18,31.67,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SILCHAR VAIRENGTE SAIRANG ROAD PKG-2 - [N24002128,1716.21,,1716.21,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF SRIRAMPUR-DHUBRI PKG-2 - [N24001544,909.02,,909.02,342.08,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) I - [N24001969,904.04,,904.04,252.66,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 0+800 (KANDULIJAN GAON) TO KM 27+701 (SI - [N24001972,609.16,,609.16,129.87,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) IN - [N24001971,890.33,,890.33,284.37,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,LMPHAL TO JIRIBAM PKG-7 - [N24002028,760.16,,760.16,51.71,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DABOKA BYPASS OF DABOKA - PAROKHAOWA PKG -1 - [N24002024,516.88,,516.88,99.57,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,TAMENGLONG- MAHUR ROAD PKG-7 - [N24002130,846.82,,846.82,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"6L FLYOVER AT BORAGAON, GORCHUK, LOKHRA AND BASISTHA JUNCTION ON GUWAHATI BYPASS SECTION FROM KM 146 - [N24001432",300.0,,300.0,294.62,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM NARAYANMPET (CH. 203+500) TO CHANDRASEKHARPURAM (CH. 22 - [N24002122,813.66,,813.66,11.72,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF CHANDESARA TO KHEDAKHAJURIYA FROM KM. 0.000 TO (-) 750 AND KM 0.000 TO KM 41.400 OF NH-752D - [N24001759,909.84,,909.84,383.81,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4/6L ACCESS CONTROL EXPRESSWAY FROM DESIGN CHAINAGE KM 515.000 TO 528.300 (KUNJWANI TO SIDHRA SECTIO - [N24002061,2474.47,,2675.93,578.62,,0,0.08141541420991164
ROAD TRANSPORT AND HIGHWAYS,6-LANE AMRITSAR-BATHINDA GREENFIELD SECTION OF NH- 754A FROM JUNCTION WITH MOGA JALANDHAR ROAD (NH-70 - [N24002092,1801.37,,1801.37,653.74,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF MADANAPALLE TO PILERU SECTION FROM KM 0.000 TO KM 55.900 OF NH-71(PACKAGE-I) - N/05060/01002/A - [N24001823,1852.12,,1787.0,471.8,,0,-0.03515970887415497
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF SIX LANE BASANWAHI-MARANGPURI OF NH 130 CD FROM KM.99+500 TO 124+661 UNDER RAIPUR VIS - [N24002017,1307.16,,1307.16,65.25,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF SIX LANING OF NAIDUPETA JUNCTION - TURPUKANUPUR SECTION FROM KM.57+046 TO KM.91+927 - [N24001981,1398.84,,1398.84,58.68,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L POANTA SAHEB–MEDNIPUR FROM KM. 435.65 TO KM. 458.65 OF NH-07(PKG-1) - [N24001990,524.54,,683.26,74.74,,0,0.30258893506691587
ROAD TRANSPORT AND HIGHWAYS,SIX LANING FROM THALIKULAM TO KODUNGALLUR SECTION OF NH – 66 (OLD NH-17) FROM DESIGN CH.369+015 (EX. - [N24001656,2595.0,,3994.6,2916.74,,0,0.5393448940269749
ROAD TRANSPORT AND HIGHWAYS,4L OF MO - SIHUNI FROM KM. 42.00 TO KM. 51.00 OF OLD NH- 20 (NEW NH-154) (PACKAGE-IB) - [N24001811,583.93,,653.67,126.12,,0,0.11943212371345883
ROAD TRANSPORT AND HIGHWAYS,6L OF VARADHARAJULA TO KUMARAJAPET FROM KM 0.000 TO KM 43.800 OF NH-716B (PKG-I) - [N24001820,1484.83,,1768.0,824.83,,0,0.1907087006593348
ROAD TRANSPORT AND HIGHWAYS,4L FROM MATHURA BYPASS (START) AT EXISTING KM. 154.20 OF NH-44 TO GAJU VILLAGE AT KM 32.982 OF NH-53 - [N24001851,1738.2,,1738.2,702.75,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF BHOGU TO SANKHA FROM KM 147.450 TO KM 196.870 ON NH-75 PKG SEC-III - [N24002054,1390.77,1391.0,1600.0,130.88,,0,0.1504418415697779
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6-LANE GREENFIELD KARNAL RING ROAD STARTING FROM NH-44 NEAR VILLAGE SHAMGARH (DESIGN - [N24002038,1691.45,1998.0,1998.0,590.37,,0,0.181235035029117
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM YERRAGUDIPADU 129.000 KM. TO AUDIREDDIPALLE 160.000 KM. - [N24001846,1200.42,,1200.42,57.34,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF MUGAIYUR TO MARAKKANAM SECTION OF NH-332A FROM KM 31.000 TO KM 62.000 - [N24002111,825.94,,1116.13,51.76,,0,0.3513451340291063
ROAD TRANSPORT AND HIGHWAYS,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 112.340 TO KM 145.300 OF NH-166 (PKG–III) - [N24001835,986.0,,986.0,320.65,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF HP/PUNJAB BO4L OF HP/PUNJAB BORDER - MO FROM KM. 11.00 TO KM. 42.00 OF OLD NH-20 (NEW NH-154) - [N24001812,1002.11,,1361.79,159.19,,0,0.3589226731596331
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM POLAVARAM (CH. 260+000) TO MARRIPUDI (CH. 285+500) OF [ - [N24002124,747.29,,747.29,42.83,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UP-GRADATION OF EXISTING ROAD TO 2L PS FROM END OF HAMIRPUR BYPASS (NEAR CHILBAHA - [N24002052,1146.19,,1146.19,841.69,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,COMPLETION OF BALANCE WORKS PENDING IN BIT AND PIECES (INCOMPLETE STRETCH AT 7 LOCATIONS) AND LISTED - [N24002103,166.52,,166.52,43.74,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD RUDHI TO DESHGAON (PKG V OF BETUL- KHANDWA/DESHGAON) - N/04015/06003/MP - [N24001967,521.21,,521.21,52.23,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF AURANGABAD-PAITHAN SECTION OF NH- 752E ON EPC MODE IN THE STATE OF MAHARASHTRA . - [N24001795,490.4,,289.0,191.13,,0,-0.41068515497553015
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER GREENFIELD SECTION OF N - [N24002089,617.87,,617.87,21.73,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"6L STANDALONE FLYOVERS AT BONGAIGAON, CHAPAGURI, PATHSALA, SIMLAGURI CHOWK AND BAIHATA BYPASS JUNCTI - [N24001548",457.72,,457.72,216.55,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR LANE HIGHWAY FORM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF - [N24002086,1706.47,,1706.47,571.79,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6 L OF AURANGABAD TO BIHAR-JHARKHAND BORDER (CHORDAHA) SECTION FROM KM. 180.000 TO KM. 209.827 OF N - [N24001703,786.81,787.0,787.0,,,0,0.0002414814249946678
ROAD TRANSPORT AND HIGHWAYS,2L NH-1 FROM KM 8.660 TO KM 33.775 (SUMBAL TO WAYUL) TO 4L DUAL CARRIAGEWAY NH STANDARD AS PART OF S - [N24002059,1183.6,,1183.6,71.42,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF THIRUMANGALAM TO VADUGAPATTI SECTION FROM KM 0.000 TO KM 36.000 OF NH-744 - [N24002084,1076.97,,1076.97,267.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JUNCTION OF EPE (VILL.-MAVIKALAN) TO VILL.-LOHADDA FROM K - [N24001733,1602.48,,1602.48,300.41,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF TWIN TUBE TUNNELS ON JAMMU KASHMIR RING ROAD (NH-244A) BETWEEN DESIGN CH. 50+600 TO - [N24001926,939.86,,939.86,177.75,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF IT CITY CHOWK TO KURALI CHANDIGARH ROAD - [N24001631,1525.31,,1525.31,245.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,"4L OF KM.165.092 TO KM.171.855 (NORTH BOUND) AND FROM KM.166.895 TO KM.173.638 (SOUTH BOUND), EXCL. - [N24001621",614.48,,614.48,121.18,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2L PS SRIGANGANAGAR TO RAISINGHNAGAR (DESIGN CHAINAGE -0.500 KM TO DESIGN CHAINAGE 101.000 KM) (PACK - [N24001559,672.35,,672.35,345.31,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM AKSHARDHAM NH 9 JUNCTION TO DELHI UP BOR - [N24001771,1479.22,,1479.22,1491.26,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS - [N24002109,1301.37,,1301.37,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS - [N24002110,1207.4,,1207.4,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF EXISTING BEAS – BABA BAKALA - DERA BABA NANAK SECTION FROM START OF BATALA BYPASS TILL INTERSE - [N24002100,1003.38,,1003.38,199.03,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF INDORA CHOWK TO PACHPAOLI AND AGRASEN CHOWK - ASHOKA CHOWK - [N24002071,998.27,,998.27,58.53,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- KARAUNDA MAHAJAN TO VILL-KHYAWARI FROM KM. 56.500 TO K - [N24001736,1159.96,,1159.96,493.94,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BALANCE WORK OF 2L PS FROM KM 30.800 TO 70.800 AND 2L WITH RIGID CARRIAGEWAY FROM 70.800 TO KM 84.12 - [N24001677,226.76,,226.76,14.68,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,IMPROVEMENT OF EXISTING ALIGNMENT OF PANDHARPUR TOWN PART BYPASSED SECTION FROM WAKHARI TO LORD VITT - [N24002072,150.21,,150.21,7.11,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS (PHASE-I) FROM DESIGN KM 43+200 (AT MAHUWARI VI - [N24002105,1378.36,,739.0,11.58,,0,-0.46385559650599256
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6 LANE ELEVATED CORRIDOR ALONG WITH DEVELOPMENT OF EXISTING 4 LANE ROAD AT GROUND LE - [N24001648,2429.52,,2429.52,406.39,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DELHI AMRITSAR KATRA EXPRESSWAY PHASE I SPUR III FROM JUNCTION WITH AMRITSAR JALANDHAR ROAD NH3 NEAR - [N24001641,1641.75,,1641.75,164.43,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,STRENGTHENING OF EXISTING 4L AYODHYA BYPASS SECTION FROM DESIGN KM.121.600 TO KM. 144.020 OF NH 28 ( - [N24002097,526.45,,526.45,78.65,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF AGRA BYPASS (NORTHERN) CONNECTING KM. 174.500 OF NH-2 (NEW NH-19) TO KM. 141.000 OF YAMUNA EXP - [N24001852,957.62,,957.62,571.82,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,ACCESS ROAD/BRIDGE CONNECTIVITY FROM NH-09 AT KM.40 NEAR JAGBUDA BRIDGE (INDIA) TO BOUNDARY PILLAR - [N24001991,314.31,,314.31,121.75,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF ADDITIONAL 3 LANE WITH PAVED SHOULDER (DESIGN LENGTH 8.87 KM) AS REALIGNMENT OF BAKA - [N24002069,209.29,,209.29,86.1,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,INDORE - HARDA (PKG-I) [INDORE TO RAGHAV GARH FROM KM. 0.25 TO KM. 26.903] - [N24001766,1011.29,,1011.29,121.99,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,4L SUNDER NAGAR BYPASS FROM KM173.900 TO KM 179.600 OF NH-21 IN THE STATE OF HP - [N24001810,190.6,,163.0,103.48,,0,-0.14480587618048266
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF LEFT OVER WORKS OF HOSPET BELLARY KARNATAKA/ AP BORDER FROM KM.280.080 TO KM. 375.450 - [N24001989,830.28,,830.28,348.55,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF HARDA - BETUL (PKG-II) FROM KM. 30.00 TO KM.81.00 [TEMAGAON TO CHICHOLI] - [N24001761,520.28,,520.28,309.38,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF RING ROAD AROUND KANPUR FROM KM.000 TO KM. 23.325 (CHACHENDI SACHENDI I TO MAHARAJPU - [N24002104,1754.0,,1754.0,180.55,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,IMPROVEMENT OF GEOMETRICS OF THONDUPALLY TO KOTHUR FROM KM 22.300 TO KM 34.14 OF NH-44-RCW - [N24002082,541.58,,541.58,20.82,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- KHYAWARI TO VILL-LATIFPUR AT SAHARANPUR BYPASS FROM KM - [N24001735,1428.19,,1428.19,368.73,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF - [N24002087,1493.14,,1493.14,0.76,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF KAGAL-SATARA SECTION FROM KM 592.240 TO KM 658.000 OF NH-48 (PKG-I) - [N24001546,1025.2,,1025.2,619.09,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BALANCE WORKS OF FOUR LANE FROM KM 43+950 (THIRUVALLUR BYPASS) TO KM 61+470 (VEPPAMPATTU BYPASS) PAS - [N24001692,467.99,,468.0,18.83,,0,2.1367977948227323e-05
ROAD TRANSPORT AND HIGHWAYS,4L OF END OF PINJORE BYPASS - BADDI - NALAGARH SECTION (KM. 4.200 TO KM. 35.370) OF NH21A - [N24001813,1692.05,,1692.05,942.14,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SPUR OF MEERUT-GARH-MUKTESHWAR SECTION(NH-709A) CONNECTING NH-119 AND NH-58 BYPASSING MEERUT TOWN - [N24001754,953.79,,953.79,384.66,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF LEFT OUT PORTION OF AGRA INNER RING ROAD CONNECTING VILLAGE DEORI TO NH-44 VILLAGE B - [N24001853,772.05,,772.05,530.57,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING OF RAEBARELI TO PRAYAGRAJ SECTION FROM KM. 82.650 TO KM. 161.450 OF NH-30 AND LINK ROAD FRO - [N24002085,1470.93,,1470.93,69.56,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF LEFT-OVER WORKS INCLUDING ADDITIONAL STRUCTURES FROM KERALA/TAMIL NADU BORDER TO KANYAKUMARI S - [N24002113,1141.78,,1141.78,60.29,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,PERMANENT RECTIFICATION OF 3 NOS. OF BLACK SPOTS IN PROJECT HIGHWAY NH-27 OF U.P BORDER - DEWAPUR - - [N24002064,381.8,,381.8,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING/DEVELOPMENT OF EXISTING NH-85 FROM KM 0.000 TO KM 124.636 SECTION TO 2L/@L+PS SECTION IN TH - [N24002074,1231.74,,1231.74,65.04,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2- LANE WITH PAVED SHOULDERS OF HINOTIYA TO MEHULWA FROM DESIGN KM 27+000 9OF EXISTING SH-19 KM 26+5 - [N24001921,581.65,,581.65,96.3,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- LOHADDA TO VILL-KARAUNDA MAHAJAN FROM KM. 27.000 TO KM. - [N24001734,1335.45,,1335.45,306.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-I SPUR-I) FROM JN. WITH KAPURTHALA - SULTANPUR LODHI ROAD (NH - [N24002102,2165.23,,2165.23,94.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BALANCE WORK OF 4L OF NARIMBANGLO–JATINGA JUNCTION- HARANGAJO ROAD SECTION FROM KM 0.000 TO KM 49.23 - [N24001547,1909.98,,1909.98,380.63,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4/6L GREENFIELD LUDHIANA RUPNAGAR HIGHWAY FROM JUNCTION WITH NE 05 VILLAGR NEAR TO MANEWAL (LUDHIANA - [N24001630,1501.02,,1501.02,247.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L AMRITSAR BATHINDA GREENFIELD SECTION FROM VILLAGE TIBA ON NE 5A TO JN. WITH MOGA JALANDHAR ROAD N - [N24001640,1229.38,,1229.38,632.9,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF RATNAGIRI - KOLHAPUR SECTION OF NH-166 FROM KM 0.000 TO KM 19.769 AND KM 31.000 TO KM 67.140 ( - [N24001495,930.0,,930.0,507.13,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,KHAMMAM-DEVARAPALLE PKG I [4L ACCESS CONTROLLED (GREENFIELD) FROM THALLAMPADU VILLAGE TO SOMAVARAM - [N24001482,772.11,,772.11,424.49,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF MH/KN BORDER (NIMBAL VILLAGE) TO KN/TS BORDER (SINGNODI VILLAGE) FROM KM. 162.5 TO KM. 203.100 - [N24001675,1732.73,,1732.73,540.34,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UPGRADING FROM 2 L TO 4 L FROM BHANGBAR(NEAR RANITAL) TO KANGRA BYPASS SECTION OF - [N24001808,1322.95,,1442.47,656.54,,0,0.0903435503987301
ROAD TRANSPORT AND HIGHWAYS,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG-XIV) FROM JUNCTION WITH PATHANKOT-GURDASPUR ROAD (NH-5 - [N24001551,3044.02,,3299.14,2360.26,,0,0.08381022463715741
ROAD TRANSPORT AND HIGHWAYS,UPGRADATION AND 4L OF HARIDWAR BYPASS FROM KM 0.000 (KM 188.100 OF NH-58) TO KM. 15.100 (KM 5.100 OF - [N24001526,1377.79,,1377.79,679.1,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF SONAULI GORAKHPUR SECTION OF NH 29E (NEW NH 24) FROM DESIGN CH. 0.000 TO DESIGN CH. 7 - [N24002095,2555.5,,2555.5,653.92,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF PONDAVAKKAM TO KANNIGAIPAIR FROM KM 96.040 TO KM 116.100 OF NH 716B (PKG-IV) - [N24001818,818.73,,1105.0,240.02,,0,0.349651289191797
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM MALLAPALLE 176.000 KM. TO KAVULAKUNTLA 196.000 KM. PACK - [N24001848,909.02,,909.02,59.96,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF GREENFIELD CONNECTIVITY TO JEWAR INTERNATIONAL AIRPORT FROM DND FARIDABAD BALLABHGAR - [N24002048,2414.67,2898.0,2898.0,933.49,,0,0.2001639975648846
ROAD TRANSPORT AND HIGHWAYS,4L AMBALA - KALAAMB FROM KM. -0.800 TO KM. 33.015 OF OLD NH-72 - [N24002044,629.16,,629.16,76.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF NANDINNE VILLAGE TO JULEKAL VILLAGE FROM KM 202.900 TO KM - [N24001626,972.06,,972.06,8.38,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JULEKAL VILLAGE TO DINNEDEVARAPADU VILLAGE FROM KM 242.20 - [N24001625,1227.57,,1227.57,4.98,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD ALIGNMENT OF SHIVRAMPUR TO RAMNAGAR FROM KM. 55.002 TO KM. 109.300 OF NH 119 D (PKG-I - [N24002066,1494.31,,1494.31,38.28,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,SIX LANING OF RAMANATTUKARA JUNCTION TO START OF VALANCHERY BYPASS SECTION OF NH-66 (OLD NH-17) FROM - [N24001658,4265.42,,4708.42,3171.31,,0,0.10385847114703828
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UP GRADATION FROM 4 TO 8 LANING OF CHANDIKHOLE PARADIP SECTION OF NH 53 FROM KM. - [N24002078,711.0,,711.0,35.6,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6-LANE GREENFIELD AMBALA RING ROAD STARTING FROM JUNCTION WITH SHAMLI-AMBALA SECTION - [N24002039,1088.64,1178.0,1178.0,257.03,,0,0.0820840681951792
